phase,dataset,series,K,scope,mask,origin_start,model_A,model_B,endpoint,Gamma,core_size,size_lower_bound,kind,window_indices
AP1,beijing,Nongzhanguan,24,origin_week,natural,11616,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,11616,logistic,hist_gradient_boosting,upper,3.497202527569243e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,11784,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,11784,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,11784,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,11784,constant,hist_gradient_boosting,upper,1.3988810110276972e-14,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,11784,logistic,hist_gradient_boosting,lower,1.3114509478384662e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,11784,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,11952,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,11952,constant,logistic,upper,4.6629367034256575e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,11952,constant,hist_gradient_boosting,lower,6.994405055138486e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,11952,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,11952,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,11952,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12120,constant,logistic,lower,2.3314683517128287e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12120,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12120,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12120,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12120,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12120,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12288,constant,logistic,lower,2.7977620220553945e-14,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12288,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12288,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12288,constant,hist_gradient_boosting,upper,5.828670879282073e-14,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12288,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12288,logistic,hist_gradient_boosting,upper,4.3715031594615544e-16,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12456,constant,logistic,lower,3.497202527569243e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12456,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12456,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12456,constant,hist_gradient_boosting,upper,2.3314683517128287e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12456,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12456,logistic,hist_gradient_boosting,upper,1.7486012637846217e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12624,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12624,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12624,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12624,constant,hist_gradient_boosting,upper,4.6629367034256575e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12624,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12624,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12792,constant,logistic,lower,8.815864704914134e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12792,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12792,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12792,constant,hist_gradient_boosting,upper,3.497202527569243e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12792,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12792,logistic,hist_gradient_boosting,upper,5.245803791353865e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12960,constant,logistic,lower,4.6629367034256575e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12960,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12960,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12960,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12960,logistic,hist_gradient_boosting,lower,5.828670879282072e-16,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,12960,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13128,constant,logistic,lower,9.325873406851317e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13128,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13128,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13128,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13128,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13128,logistic,hist_gradient_boosting,upper,2.914335439641036e-16,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13296,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13296,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13296,constant,hist_gradient_boosting,lower,1.3988810110276972e-14,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13296,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13296,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13296,logistic,hist_gradient_boosting,upper,8.743006318923109e-16,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13464,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13464,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13464,constant,hist_gradient_boosting,lower,3.497202527569243e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13464,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13464,logistic,hist_gradient_boosting,lower,0.2996770826354247,2,2,BINARY_IMPLICATION,37;49
AP1,beijing,Nongzhanguan,24,origin_week,natural,13464,logistic,hist_gradient_boosting,upper,0.4139714203907149,2,2,BINARY_IMPLICATION,36;37
AP1,beijing,Nongzhanguan,24,origin_week,natural,13632,constant,logistic,lower,1.3988810110276972e-14,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13632,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13632,constant,hist_gradient_boosting,lower,1.4280243654241076e-14,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13632,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13632,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13632,logistic,hist_gradient_boosting,upper,5.828670879282072e-16,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13800,constant,logistic,lower,3.77042147503559e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13800,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13800,constant,hist_gradient_boosting,lower,6.411537967210279e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13800,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13800,logistic,hist_gradient_boosting,lower,1.7486012637846217e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13800,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13968,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13968,constant,logistic,upper,2.0983215165415462e-14,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13968,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13968,constant,hist_gradient_boosting,upper,2.7977620220553945e-14,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13968,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,13968,logistic,hist_gradient_boosting,upper,5.245803791353865e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14136,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14136,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14136,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14136,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14136,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14136,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14304,constant,logistic,lower,1.3988810110276972e-14,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14304,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14304,constant,hist_gradient_boosting,lower,4.1966430330830924e-14,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14304,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14304,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14304,logistic,hist_gradient_boosting,upper,3.642919299551295e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14472,constant,logistic,lower,2.0983215165415462e-14,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14472,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14472,constant,hist_gradient_boosting,lower,1.3988810110276972e-14,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14472,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14472,logistic,hist_gradient_boosting,lower,7.285838599102591e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14472,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14640,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14640,constant,logistic,upper,6.994405055138486e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14640,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14640,constant,hist_gradient_boosting,upper,4.6629367034256575e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14640,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14640,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14808,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14808,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14808,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14808,constant,hist_gradient_boosting,upper,4.6629367034256575e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14808,logistic,hist_gradient_boosting,lower,8.743006318923109e-16,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14808,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14976,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14976,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14976,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14976,constant,hist_gradient_boosting,upper,2.0983215165415462e-14,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14976,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,14976,logistic,hist_gradient_boosting,upper,2.040034807748725e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15144,constant,logistic,lower,0.0365771089105346,2,2,BINARY_IMPLICATION,127;123
AP1,beijing,Nongzhanguan,24,origin_week,natural,15144,constant,logistic,upper,0.0365771089105778,2,2,BINARY_IMPLICATION,123;127
AP1,beijing,Nongzhanguan,24,origin_week,natural,15144,constant,hist_gradient_boosting,lower,1.367283802165006,2,2,BINARY_IMPLICATION,126;123
AP1,beijing,Nongzhanguan,24,origin_week,natural,15144,constant,hist_gradient_boosting,upper,1.367283802165021,2,2,BINARY_IMPLICATION,123;126
AP1,beijing,Nongzhanguan,24,origin_week,natural,15144,logistic,hist_gradient_boosting,lower,1.3988810110276972e-14,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15144,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15312,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15312,constant,logistic,upper,4.6629367034256575e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15312,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15312,constant,hist_gradient_boosting,upper,2.3314683517128287e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15312,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15312,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15480,constant,logistic,lower,3.497202527569243e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15480,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15480,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15480,constant,hist_gradient_boosting,upper,2.3314683517128287e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15480,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15480,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15648,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15648,constant,logistic,upper,6.994405055138486e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15648,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15648,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15648,logistic,hist_gradient_boosting,lower,2.127464870937956e-14,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15648,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15816,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15816,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15816,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15816,constant,hist_gradient_boosting,upper,2.3314683517128287e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15816,logistic,hist_gradient_boosting,lower,1.7850304567801345e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15816,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15984,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15984,constant,logistic,upper,9.325873406851317e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15984,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15984,constant,hist_gradient_boosting,upper,6.994405055138486e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15984,logistic,hist_gradient_boosting,lower,3.497202527569243e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,15984,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,16152,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,16152,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,16152,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,16152,constant,hist_gradient_boosting,upper,7.577272143066693e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,16152,logistic,hist_gradient_boosting,lower,8.743006318923108e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,16152,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,16320,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,16320,constant,logistic,upper,1.3988810110276972e-14,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,16320,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,16320,constant,hist_gradient_boosting,upper,3.6137759451548845e-14,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,16320,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,16320,logistic,hist_gradient_boosting,upper,6.994405055138486e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,16488,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,16488,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,16488,constant,hist_gradient_boosting,lower,1.3988810110276972e-14,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,16488,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,16488,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,16488,logistic,hist_gradient_boosting,upper,1.3988810110276972e-14,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,16656,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,16656,constant,logistic,upper,6.994405055138486e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,16656,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,16656,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,16656,logistic,hist_gradient_boosting,lower,1.7486012637846217e-15,0,0,NUMERIC_ZERO,
AP1,beijing,Nongzhanguan,24,origin_week,natural,16656,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
