dataset,K,scope,mask,series,origin_start,pair_prepare,pair_solve,joint,pair_total
beijing,72,origin_week,natural,Nongzhanguan,12120,1.990000600926578e-05,4.959999932907522e-05,0.0004715999966718,6.9500005338341e-05
beijing,72,origin_week,natural,Nongzhanguan,12288,1.579998934175819e-05,4.540001100394875e-05,0.0005469999887281,6.120000034570694e-05
beijing,72,origin_week,natural,Nongzhanguan,12456,2.559999120421708e-05,4.2100000428035855e-05,0.0004827000084332,6.769999163225293e-05
beijing,72,origin_week,natural,Nongzhanguan,12624,1.5300000086426735e-05,7.589999586343765e-05,0.0005336999893187,9.119999594986439e-05
beijing,72,origin_week,natural,Nongzhanguan,12792,3.689998993650079e-05,5.9200014220550656e-05,0.0005902999982934001,9.610000415705144e-05
beijing,72,origin_week,natural,Nongzhanguan,12960,1.649999467190355e-05,4.980000085197389e-05,0.0004289999924366,6.629999552387744e-05
beijing,72,origin_week,natural,Nongzhanguan,13128,1.440000778529793e-05,5.390000296756625e-05,0.0004203999851596,6.830001075286418e-05
beijing,72,origin_week,natural,Nongzhanguan,13296,2.6299996534362435e-05,3.979999746661633e-05,0.0004310999938752,6.609999400097877e-05
beijing,72,origin_week,natural,Nongzhanguan,13464,0.00078940000094,0.0227908999950159,0.0007587000000057,0.0235802999959559
beijing,72,origin_week,natural,Nongzhanguan,13632,0.000193500003661,4.6899993321858346e-05,0.0009140000038313,0.00024039999698285836
beijing,72,origin_week,natural,Nongzhanguan,13800,2.720000338740647e-05,5.200000305194408e-05,0.0005680999893227,7.920000643935055e-05
beijing,72,origin_week,natural,Nongzhanguan,13968,1.6300007700920105e-05,4.2400002712383866e-05,0.0007464000082108,5.870001041330397e-05
beijing,72,origin_week,natural,Nongzhanguan,14136,1.7000013031065464e-05,4.940001235809177e-05,0.0005115999956614001,6.640002538915724e-05
beijing,72,origin_week,natural,Nongzhanguan,14304,2.849999873433262e-05,0.0002214999985880382,0.0005603000026893001,0.00024999999732237084
beijing,72,origin_week,natural,Nongzhanguan,14472,1.7699989257380366e-05,4.33000095654279e-05,0.0004876000020884,6.0999998822808266e-05
beijing,72,origin_week,natural,Nongzhanguan,14640,1.6000005416572094e-05,5.020001844968647e-05,0.0008005999989107001,6.620002386625856e-05
beijing,72,origin_week,natural,Nongzhanguan,14808,0.0006258000066736,0.0204116000095381,0.0006327999872154,0.0210374000162117
beijing,72,origin_week,natural,Nongzhanguan,14976,2.3899992811493576e-05,5.2100003813393414e-05,0.0006386000168274999,7.599999662488699e-05
beijing,72,origin_week,natural,Nongzhanguan,15144,1.7699989257380366e-05,5.160000000614673e-05,0.0006939000013515999,6.92999892635271e-05
beijing,72,origin_week,natural,Nongzhanguan,15312,1.6999998479150236e-05,5.6899996707215905e-05,0.0004779000300912,7.389999518636614e-05
beijing,72,origin_week,natural,Nongzhanguan,15480,2.190000668633729e-05,0.00019950000569214518,0.0008932999917304,0.00022140001237848248
beijing,72,origin_week,natural,Nongzhanguan,15648,2.11000005947426e-05,4.769999941345304e-05,0.0004875000158789,6.880000000819564e-05
beijing,72,origin_week,natural,Nongzhanguan,15816,1.6699996194802225e-05,0.0002695000002859091,0.00045569999201680003,0.0002861999964807113
beijing,72,origin_week,natural,Nongzhanguan,15984,1.5600002370774746e-05,4.2800005758181214e-05,0.00042570001096449997,5.840000812895596e-05
beijing,72,origin_week,natural,Nongzhanguan,16152,2.8700000257231292e-05,5.520001286640763e-05,0.0009467000054428,8.390001312363893e-05
beijing,72,origin_week,natural,Nongzhanguan,16320,1.7300000763498247e-05,4.410000110510737e-05,0.00039079999260130003,6.140000186860561e-05
beijing,72,origin_week,natural,Nongzhanguan,16488,1.4600009308196604e-05,3.800001286435872e-05,0.00039909999759390005,5.260002217255533e-05
beijing,72,origin_week,natural,Nongzhanguan,16656,2.230000973213464e-05,4.329999501351267e-05,0.00046839998685729997,6.560000474564731e-05
beijing,72,origin_week,natural,Nongzhanguan,16824,1.6400008462369442e-05,5.2099989261478186e-05,0.000982700003078,6.849999772384763e-05
beijing,72,origin_week,natural,Nongzhanguan,16992,0.0001794999989215,5.079999391455203e-05,0.00042749999556669996,0.00023029999283605203
beijing,72,origin_week,natural,Nongzhanguan,17160,2.8700000257231292e-05,5.330001295078546e-05,0.00044950000301450003,8.200001320801675e-05
beijing,72,origin_week,natural,Nongzhanguan,17328,2.089999907184392e-05,3.849997301585972e-05,0.0004195000219622,5.9399972087703645e-05
beijing,72,origin_week,natural,Shunyi,8760,2.099999983329326e-05,4.099999205209315e-05,0.0003944000054615,6.199999188538641e-05
beijing,72,origin_week,natural,Shunyi,8928,1.820000761654228e-05,3.749999450519681e-05,0.0003723999980136,5.570000212173909e-05
beijing,72,origin_week,natural,Shunyi,9096,1.4999997802078724e-05,3.750000905711204e-05,0.00035260002186980003,5.250000685919076e-05
beijing,72,origin_week,natural,Shunyi,9264,1.4200006262399256e-05,4.069998976774514e-05,0.0003757999947992,5.4899996030144393e-05
beijing,72,origin_week,natural,Shunyi,9432,1.5400000847876072e-05,3.7200021324679255e-05,0.000387700012652,5.260002217255533e-05
beijing,72,origin_week,natural,Shunyi,9600,1.509999856352806e-05,3.91000066883862e-05,0.0003493000112938,5.420000525191426e-05
beijing,72,origin_week,natural,Shunyi,9768,1.4200006262399256e-05,3.6299985367804766e-05,0.0003517999866743,5.049999163020402e-05
beijing,72,origin_week,natural,Shunyi,9936,1.3700002455152571e-05,4.3199979700148106e-05,0.0003859999851555,5.689998215530068e-05
beijing,72,origin_week,natural,Shunyi,10104,1.3900003978051244e-05,4.090000584255904e-05,0.000351100010448,5.4800009820610285e-05
beijing,72,origin_week,natural,Shunyi,10272,1.8799997633323077e-05,3.940000897273421e-05,0.0003678999928524,5.8200006606057286e-05
beijing,72,origin_week,natural,Shunyi,10440,1.580000389367342e-05,4.509999416768551e-05,0.0003563999925972,6.089999806135893e-05
beijing,72,origin_week,natural,Shunyi,10608,1.3800003216601908e-05,3.890000516548753e-05,0.0003703999973366,5.2700008382089436e-05
beijing,72,origin_week,natural,Shunyi,10776,1.3700002455152571e-05,3.7900012102909386e-05,0.0003581999917513,5.160001455806196e-05
beijing,72,origin_week,natural,Shunyi,10944,1.4200006262399256e-05,3.6900004488416016e-05,0.0003718000079969,5.110001075081527e-05
beijing,72,origin_week,natural,Shunyi,11112,1.3700002455152571e-05,3.860000288113952e-05,0.0003756999940377,5.230000533629209e-05
beijing,72,origin_week,natural,Shunyi,11280,1.3699987903237345e-05,3.789999755099416e-05,0.0003540000034262,5.15999854542315e-05
beijing,72,origin_week,natural,Shunyi,11448,1.3899989426136017e-05,3.880000440403819e-05,0.0003484999906503,5.269999383017421e-05
beijing,72,origin_week,natural,Shunyi,11616,1.340000017080456e-05,3.720000677276403e-05,0.0003593000001272,5.060000694356859e-05
beijing,72,origin_week,natural,Shunyi,11784,1.6000005416572094e-05,3.6699988413602114e-05,0.0003433999954721,5.269999383017421e-05
beijing,72,origin_week,natural,Shunyi,11952,1.2900010915473104e-05,3.6900004488416016e-05,0.0003387999895493,4.980001540388912e-05
beijing,72,origin_week,natural,Shunyi,12120,1.3700002455152571e-05,3.8300000596791506e-05,0.00037229999725219996,5.200000305194408e-05
beijing,72,origin_week,natural,Shunyi,12288,1.7099999240599573e-05,3.750000905711204e-05,0.0003748000017365,5.460000829771161e-05
beijing,72,origin_week,natural,Shunyi,12456,1.4099990949034693e-05,3.709997690748423e-05,0.0003698000073199,5.1199967856518924e-05
beijing,72,origin_week,natural,Shunyi,12624,1.3600001693703234e-05,3.6999990697950125e-05,0.0003435999824431,5.059999239165336e-05
beijing,72,origin_week,natural,Shunyi,12792,1.3299999409355223e-05,3.860000288113952e-05,0.0003647999983512,5.190000229049474e-05
beijing,72,origin_week,natural,Shunyi,12960,1.3500000932253895e-05,3.580001066438854e-05,0.000367000015103,4.9300011596642435e-05
beijing,72,origin_week,natural,Shunyi,13128,0.0003513999981805,0.004251599995768568,0.0004310000076656,0.004602999993949068
beijing,72,origin_week,natural,Shunyi,13296,2.309998671989888e-05,5.409997538663447e-05,0.0004471999855013,7.719996210653335e-05
beijing,72,origin_week,natural,Shunyi,13464,1.679999695625156e-05,3.929999365936965e-05,0.0003856000112136,5.609999061562121e-05
beijing,72,origin_week,natural,Shunyi,13632,1.4200006262399256e-05,4.029998672194779e-05,0.0003789000038521,5.4499992984347045e-05
beijing,72,origin_week,natural,Shunyi,13800,1.3800003216601908e-05,3.609999839682132e-05,0.00038730000960629995,4.990000161342323e-05
beijing,72,origin_week,natural,Shunyi,13968,1.2899996363557875e-05,4.0700018871575594e-05,0.0003502999898045,5.360001523513347e-05
beijing,72,origin_week,natural,Shunyi,14136,1.3800003216601908e-05,3.819999983534217e-05,0.00035970000317310004,5.200000305194408e-05
beijing,72,origin_week,natural,Shunyi,14304,1.3199998647905886e-05,3.610001294873655e-05,0.0003476999991106,4.9300011596642435e-05
beijing,72,origin_week,natural,Shunyi,14472,1.300001167692244e-05,3.5299992305226624e-05,0.0003349000180605,4.8300003982149065e-05
beijing,72,origin_week,natural,Shunyi,14640,0.0002785999968182,0.007004900005995239,0.00045799999497820004,0.007283500002813439
beijing,72,origin_week,natural,Shunyi,14808,1.9099999917671084e-05,3.9300022763200104e-05,0.00042670000402709996,5.840002268087119e-05
beijing,72,origin_week,natural,Shunyi,14976,2.3200002033263445e-05,4.429998807609081e-05,0.0003699999942908,6.749999010935426e-05
beijing,72,origin_week,natural,Shunyi,15144,1.5300000086426735e-05,3.7600009818561375e-05,0.0003592999855753,5.290000990498811e-05
beijing,72,origin_week,natural,Shunyi,15312,1.4300007023848592e-05,3.6299999919719994e-05,0.00036589999217529997,5.060000694356859e-05
beijing,72,origin_week,natural,Shunyi,15480,0.0003630999999586,0.0129429000226081,0.00047390001418519997,0.0133060000225667
beijing,72,origin_week,natural,Shunyi,15648,2.0699997548945248e-05,5.740000051446259e-05,0.0006323999987216,7.809999806340784e-05
beijing,72,origin_week,natural,Shunyi,15816,2.269999822601676e-05,4.05999890062958e-05,0.000425099977292,6.329998723231256e-05
beijing,72,origin_week,natural,Shunyi,15984,2.1200001356191933e-05,5.7499986723996706e-05,0.0005837000207974,7.869998808018863e-05
beijing,72,origin_week,natural,Shunyi,16152,2.379999205004424e-05,4.090000584255904e-05,0.0004285000031812,6.469999789260328e-05
beijing,72,origin_week,natural,Shunyi,16320,1.5600002370774746e-05,3.9600025047548115e-05,0.0003780999832086,5.520002741832286e-05
beijing,72,origin_week,natural,Shunyi,16488,1.550000160932541e-05,4.0799990529194474e-05,0.0003845000028376,5.629999213851988e-05
beijing,72,origin_week,natural,Shunyi,16656,1.720000000204891e-05,3.840000135824084e-05,0.0003889000217894,5.560000136028975e-05
beijing,72,origin_week,natural,Shunyi,16824,1.6999998479150236e-05,3.950002428609878e-05,0.0003715000057125,5.6500022765249014e-05
beijing,72,origin_week,natural,Shunyi,16992,1.9700004486367103e-05,3.989999822806567e-05,0.0004236999957355,5.9600002714432776e-05
beijing,72,origin_week,natural,Shunyi,17160,1.3500000932253895e-05,4.949999856762588e-05,0.0003780999977605,6.299999949987978e-05
beijing,72,origin_week,natural,Shunyi,17328,1.4500008546747267e-05,3.9399994420818985e-05,0.00034040000173250003,5.390000296756625e-05
beijing,72,origin_week,natural,Tiantan,8760,2.340000355616212e-05,3.5900011425837874e-05,0.0003911000094375,5.930001498199999e-05
beijing,72,origin_week,natural,Tiantan,8928,1.3800003216601908e-05,3.309999010525644e-05,0.0003157000173813736,4.6899993321858346e-05
beijing,72,origin_week,natural,Tiantan,9096,1.3600001693703234e-05,3.3499993151053786e-05,0.0003230000002075,4.709999484475702e-05
beijing,72,origin_week,natural,Tiantan,9264,2.6300011086277664e-05,3.750000905711204e-05,0.00043659999209900004,6.38000201433897e-05
beijing,72,origin_week,natural,Tiantan,9432,1.4899997040629389e-05,3.509997623041272e-05,0.0003294999914941,4.999997327104211e-05
beijing,72,origin_week,natural,Tiantan,9600,1.340000017080456e-05,3.4900003811344504e-05,0.0003173000004607,4.8300003982149065e-05
beijing,72,origin_week,natural,Tiantan,9768,1.449999399483204e-05,3.370002377778292e-05,0.00032670001382924913,4.8200017772614956e-05
beijing,72,origin_week,natural,Tiantan,9936,1.2400007108226418e-05,3.340000694151968e-05,0.0003228000132366,4.5800014049746096e-05
beijing,72,origin_week,natural,Tiantan,10104,1.230000634677708e-05,3.3100019209086895e-05,0.00031310001213555045,4.5400025555863976e-05
beijing,72,origin_week,natural,Tiantan,10272,0.0002664000057848,0.008871900005033101,0.00039669999387099996,0.0091383000108179
beijing,72,origin_week,natural,Tiantan,10440,0.0007549000001745,0.0218674000061581,0.00046669998846469996,0.0226223000063326
beijing,72,origin_week,natural,Tiantan,10608,1.8699996871873736e-05,3.7699996028095484e-05,0.00039859999378670004,5.639999289996922e-05
beijing,72,origin_week,natural,Tiantan,10776,0.0002955999952973,0.006842199989477998,0.000378599987016,0.007137799984775298
beijing,72,origin_week,natural,Tiantan,10944,1.7300000763498247e-05,3.679998917505145e-05,0.00036320000072,5.40999899385497e-05
beijing,72,origin_week,natural,Tiantan,11112,1.470001006964594e-05,3.399999695830047e-05,0.0003275000053689,4.870000702794641e-05
beijing,72,origin_week,natural,Tiantan,11280,1.309999788645655e-05,3.750000905711204e-05,0.000386600004276,5.060000694356859e-05
beijing,72,origin_week,natural,Tiantan,11448,1.5199999324977398e-05,3.5500008380040526e-05,0.0003473999968262,5.0700007705017924e-05
beijing,72,origin_week,natural,Tiantan,11616,1.340000017080456e-05,3.479998849797994e-05,0.0003236999909857,4.81999886687845e-05
beijing,72,origin_week,natural,Tiantan,11784,1.2599994079209864e-05,3.4199998481199145e-05,0.0003165999951305,4.679999256040901e-05
beijing,72,origin_week,natural,Tiantan,11952,1.2799995602108538e-05,3.440000000409782e-05,0.000324199994793,4.719999560620636e-05
beijing,72,origin_week,natural,Tiantan,12120,1.2499993317760529e-05,3.4199998481199145e-05,0.00031369998760045044,4.669999179895967e-05
beijing,72,origin_week,natural,Tiantan,12288,1.2800010154023768e-05,3.449998621363193e-05,0.00041079999937199997,4.7299996367655694e-05
beijing,72,origin_week,natural,Tiantan,12456,0.0002554000093368,0.0032501000096089934,0.0003609999839681,0.0035055000189457937
beijing,72,origin_week,natural,Tiantan,12624,0.0002375000040046,0.0094413000042548,0.0003960000176447,0.0096788000082594
beijing,72,origin_week,natural,Tiantan,12792,1.8499995348975062e-05,3.649998689070344e-05,0.0003720999957293,5.49999822396785e-05
beijing,72,origin_week,natural,Tiantan,12960,1.4500008546747267e-05,3.429999924264848e-05,0.0003350999904795,4.880000778939575e-05
beijing,72,origin_week,natural,Tiantan,13128,1.3900003978051244e-05,3.4500000765547156e-05,0.0003217000048606,4.84000047435984e-05
beijing,72,origin_week,natural,Tiantan,13296,1.2500007869675756e-05,3.399999695830047e-05,0.0003315999929327,4.650000482797623e-05
beijing,72,origin_week,natural,Tiantan,13464,1.5300000086426735e-05,3.460000152699649e-05,0.0003176999889545,4.990000161342323e-05
beijing,72,origin_week,natural,Tiantan,13632,1.3199998647905886e-05,3.470001684036106e-05,0.0003206000110366,4.7900015488266945e-05
beijing,72,origin_week,natural,Tiantan,13800,1.270000939257443e-05,3.440000000409782e-05,0.0003455000114625,4.710000939667225e-05
beijing,72,origin_week,natural,Tiantan,13968,1.26999948406592e-05,3.4199998481199145e-05,0.000320899998769,4.6899993321858346e-05
beijing,72,origin_week,natural,Tiantan,14136,1.26999948406592e-05,3.370000922586769e-05,0.00031739998667019997,4.640000406652689e-05
beijing,72,origin_week,natural,Tiantan,14304,1.200000406242907e-05,3.470000228844583e-05,0.00031479999597640003,4.67000063508749e-05
beijing,72,origin_week,natural,Tiantan,14472,0.0002369000139879,0.0030695000023115222,0.0003505000058792,0.003306400016299422
beijing,72,origin_week,natural,Tiantan,14640,1.789999078027904e-05,4.629998875316232e-05,0.0003805999876929,6.419997953344136e-05
beijing,72,origin_week,natural,Tiantan,14808,1.4899997040629389e-05,3.5500008380040526e-05,0.0003391999925951,5.040000542066991e-05
beijing,72,origin_week,natural,Tiantan,14976,1.3299999409355223e-05,3.510000533424318e-05,0.000331500006723,4.84000047435984e-05
beijing,72,origin_week,natural,Tiantan,15144,1.3299999409355223e-05,3.530000685714185e-05,0.0003273999755036,4.8600006266497076e-05
beijing,72,origin_week,natural,Tiantan,15312,0.0018561000033514,0.0416136999992885,0.0006241999944903,0.043469800002639905
beijing,72,origin_week,natural,Tiantan,15480,0.0021740999945905,0.012828899998566972,0.0007412999984807,0.015002999993157472
beijing,72,origin_week,natural,Tiantan,15648,0.0008148000051733,5.9900019550696015e-05,0.0004355999990365,0.000874700024723996
beijing,72,origin_week,natural,Tiantan,15816,1.7600003047846258e-05,3.8399986806325614e-05,0.0003678999928522,5.599998985417187e-05
beijing,72,origin_week,natural,Tiantan,15984,1.550000160932541e-05,3.84000304620713e-05,0.000361900005373,5.390003207139671e-05
beijing,72,origin_week,natural,Tiantan,16152,1.4999997802078724e-05,3.8399986806325614e-05,0.0003563999925971,5.339998460840434e-05
beijing,72,origin_week,natural,Tiantan,16320,1.4099990949034693e-05,3.870001819450408e-05,0.0003731999895535,5.280000914353877e-05
beijing,72,origin_week,natural,Tiantan,16488,1.4300007023848592e-05,3.989999822806567e-05,0.0003571000124793,5.420000525191426e-05
beijing,72,origin_week,natural,Tiantan,16656,1.4199991710484028e-05,3.860000288113952e-05,0.0003564999933587,5.2799994591623545e-05
beijing,72,origin_week,natural,Tiantan,16824,1.410000550094992e-05,3.770001058001071e-05,0.0003561999910743,5.180001608096063e-05
beijing,72,origin_week,natural,Tiantan,16992,1.3700002455152571e-05,3.779998223762959e-05,0.00036540000292,5.1499984692782164e-05
beijing,72,origin_week,natural,Tiantan,17160,1.4200006262399256e-05,3.640000068116933e-05,0.0003484999906503,5.060000694356859e-05
beijing,72,origin_week,natural,Tiantan,17328,1.3800003216601908e-05,3.579999611247331e-05,0.00031709999893784644,4.959999932907522e-05
beijing,72,origin_week,natural,Wanliu,8760,2.4500011932104823e-05,4.6599991037510335e-05,0.000469199992949,7.110000296961516e-05
beijing,72,origin_week,natural,Wanliu,8928,1.8999999156221747e-05,4.2499988921917975e-05,0.0004099999932803,6.149998807813972e-05
beijing,72,origin_week,natural,Wanliu,9096,1.750000228639692e-05,4.289999196771532e-05,0.0004200000112176,6.0399994254112244e-05
beijing,72,origin_week,natural,Wanliu,9264,1.6300007700920105e-05,4.189999890513718e-05,0.00039600000309279997,5.8200006606057286e-05
beijing,72,origin_week,natural,Wanliu,9432,1.6399993910454214e-05,4.2599975131452084e-05,0.0004085000109625,5.89999690419063e-05
beijing,72,origin_week,natural,Wanliu,9600,1.8699996871873736e-05,4.270000499673188e-05,0.00040419999277199997,6.140000186860561e-05
beijing,72,origin_week,natural,Wanliu,9768,1.7300000763498247e-05,4.220000118948519e-05,0.0003991999983554,5.950000195298344e-05
beijing,72,origin_week,natural,Wanliu,9936,1.579998934175819e-05,4.260000423528254e-05,0.0004042999789816,5.839999357704073e-05
beijing,72,origin_week,natural,Wanliu,10104,1.829999382607639e-05,4.290000651963055e-05,0.0004109000001334,6.120000034570694e-05
beijing,72,origin_week,natural,Wanliu,10272,0.0002877000079024,6.690000009257346e-05,0.00043829997594,0.00035460000799497344
beijing,72,origin_week,natural,Wanliu,10440,1.8499995348975062e-05,5.830000736750662e-05,0.0004277000116416,7.680000271648169e-05
beijing,72,origin_week,natural,Wanliu,10608,1.7700003809295595e-05,4.449998959898949e-05,0.00041229999624179997,6.219999340828508e-05
beijing,72,origin_week,natural,Wanliu,10776,2.0699997548945248e-05,4.3799998820759356e-05,0.0004096000047865,6.44999963697046e-05
beijing,72,origin_week,natural,Wanliu,10944,1.6099991626106203e-05,5.699999746866524e-05,0.0005534999945666,7.309998909477144e-05
beijing,72,origin_week,natural,Wanliu,11112,2.570000651758164e-05,4.8699992476031184e-05,0.0005097999965072,7.439999899361283e-05
beijing,72,origin_week,natural,Wanliu,11280,1.979999069590121e-05,4.5900000259280205e-05,0.0005098000110592,6.569999095518142e-05
beijing,72,origin_week,natural,Wanliu,11448,4.009999975096434e-05,4.590001481119543e-05,0.0004566999850793,8.600001456215978e-05
beijing,72,origin_week,natural,Wanliu,11616,1.9500002963468432e-05,6.58999924780801e-05,0.0005672000115735,8.539999544154853e-05
beijing,72,origin_week,natural,Wanliu,11784,2.340000355616212e-05,5.5900003644637764e-05,0.0005312999855959,7.930000720079988e-05
beijing,72,origin_week,natural,Wanliu,11952,3.0499999411404133e-05,6.839999696239829e-05,0.00047980000090310003,9.889999637380242e-05
beijing,72,origin_week,natural,Wanliu,12120,1.7600003047846258e-05,4.409998655319214e-05,0.0004250000056344,6.16999896010384e-05
beijing,72,origin_week,natural,Wanliu,12288,1.679999695625156e-05,5.089999467600137e-05,0.000426700018579,6.769999163225293e-05
beijing,72,origin_week,natural,Wanliu,12456,2.3899992811493576e-05,4.669999179895967e-05,0.0005651000101350001,7.059998461045325e-05
beijing,72,origin_week,natural,Wanliu,12624,1.85999961104244e-05,5.4799995268695056e-05,0.0004692999937104,7.339999137911946e-05
beijing,72,origin_week,natural,Wanliu,12792,3.019999712705612e-05,7.12000037310645e-05,0.0005387000128392,0.00010140000085812062
beijing,72,origin_week,natural,Wanliu,12960,3.070000093430281e-05,4.6600005589425564e-05,0.0004955000040352999,7.730000652372837e-05
beijing,72,origin_week,natural,Wanliu,13128,1.9400002202019092e-05,4.429998807609081e-05,0.00042489999032099997,6.369999027810991e-05
beijing,72,origin_week,natural,Wanliu,13296,2.479999966453761e-05,5.4500007536262274e-05,0.0005139000131747,7.930000720079988e-05
beijing,72,origin_week,natural,Wanliu,13464,1.930000144056976e-05,4.6900007873773575e-05,0.0004814000130862,6.620000931434333e-05
beijing,72,origin_week,natural,Wanliu,13632,2.340000355616212e-05,6.58999924780801e-05,0.0008741000056033,8.929999603424221e-05
beijing,72,origin_week,natural,Wanliu,13800,2.499998663552105e-05,5.119999696034938e-05,0.0004976000054738,7.619998359587044e-05
beijing,72,origin_week,natural,Wanliu,13968,3.909999213647097e-05,5.3800002206116915e-05,0.0006725000130244001,9.289999434258789e-05
beijing,72,origin_week,natural,Wanliu,14136,2.089999907184392e-05,4.579999949783087e-05,0.00044589999015430006,6.669999856967479e-05
beijing,72,origin_week,natural,Wanliu,14304,3.0099996365606785e-05,4.949999856762588e-05,0.0005031000036978,7.959999493323267e-05
beijing,72,origin_week,natural,Wanliu,14472,1.8999999156221747e-05,4.529999569058418e-05,0.0004367000074125,6.429999484680593e-05
beijing,72,origin_week,natural,Wanliu,14640,0.0003583000070648,0.008078900005784715,0.0004893000004812,0.008437200012849515
beijing,72,origin_week,natural,Wanliu,14808,2.239999594166875e-05,5.919999966863543e-05,0.0005421000096247,8.159999561030418e-05
beijing,72,origin_week,natural,Wanliu,14976,2.02999945031479e-05,4.5199994929134846e-05,0.0004288000054656,6.549998943228275e-05
beijing,72,origin_week,natural,Wanliu,15144,1.9099999917671084e-05,4.730001091957092e-05,0.0004410999972605,6.640001083724201e-05
beijing,72,origin_week,natural,Wanliu,15312,1.6999998479150236e-05,4.369999805931002e-05,0.00041710000368749996,6.0699996538460255e-05
beijing,72,origin_week,natural,Wanliu,15480,1.6999998479150236e-05,4.389999958220869e-05,0.00042519999260530006,6.089999806135893e-05
beijing,72,origin_week,natural,Wanliu,15648,0.0003487000067252,6.919998850207776e-05,0.0004789000086019,0.00041789999522727776
beijing,72,origin_week,natural,Wanliu,15816,1.920000067912042e-05,4.5900000259280205e-05,0.0004425999941303,6.510000093840063e-05
beijing,72,origin_week,natural,Wanliu,15984,1.68999977177009e-05,4.539999645203352e-05,0.0004199999966657,6.229999416973442e-05
beijing,72,origin_week,natural,Wanliu,16152,1.6999998479150236e-05,4.600000102072954e-05,0.00042049998592099997,6.299999949987978e-05
beijing,72,origin_week,natural,Wanliu,16320,1.7099999240599573e-05,4.460001946426928e-05,0.0004349000082582,6.170001870486885e-05
beijing,72,origin_week,natural,Wanliu,16488,1.6699996194802225e-05,4.429998807609081e-05,0.00042050001502479996,6.099998427089304e-05
beijing,72,origin_week,natural,Wanliu,16656,1.6000005416572094e-05,4.430000262800604e-05,0.0004173000052104,6.0300008044578135e-05
beijing,72,origin_week,natural,Wanliu,16824,1.6200006939470768e-05,4.400000034365803e-05,0.0004156000068176,6.02000072831288e-05
beijing,72,origin_week,natural,Wanliu,16992,1.6200006939470768e-05,4.350001108832657e-05,0.0004073000163769,5.970001802779734e-05
beijing,72,origin_week,natural,Wanliu,17160,1.6000005416572094e-05,4.33000095654279e-05,0.0004092999879502,5.930001498199999e-05
beijing,72,origin_week,natural,Wanliu,17328,1.6099991626106203e-05,4.199999966658652e-05,0.0003805000014835,5.809999129269272e-05
beijing,72,origin_week,natural,Wanshouxigong,8760,2.6599998818710446e-05,4.260000423528254e-05,0.0007674000080441,6.920000305399299e-05
beijing,72,origin_week,natural,Wanshouxigong,8928,1.720000000204891e-05,3.569999535102397e-05,0.00036180000461159996,5.289999535307288e-05
beijing,72,origin_week,natural,Wanshouxigong,9096,1.3500000932253895e-05,3.4199998481199145e-05,0.0003227999841327,4.769999941345304e-05
beijing,72,origin_week,natural,Wanshouxigong,9264,1.2599994079209864e-05,3.3499993151053786e-05,0.0003314999921711,4.609998723026365e-05
beijing,72,origin_week,natural,Wanshouxigong,9432,1.2999997125007212e-05,4.50000079581514e-05,0.0006097000004954,5.800000508315861e-05
beijing,72,origin_week,natural,Wanshouxigong,9600,1.3800003216601908e-05,3.689998993650079e-05,0.0004605000140144,5.0699993153102696e-05
beijing,72,origin_week,natural,Wanshouxigong,9768,1.7800004570744932e-05,3.840000135824084e-05,0.0007299999997484,5.6200005928985775e-05
beijing,72,origin_week,natural,Wanshouxigong,9936,1.8000006093643606e-05,3.560002369340509e-05,0.00034410000080230003,5.36000297870487e-05
beijing,72,origin_week,natural,Wanshouxigong,10104,1.3299999409355223e-05,3.470000228844583e-05,0.0003276999923398,4.8000001697801054e-05
beijing,72,origin_week,natural,Wanshouxigong,10272,0.000401099998271,0.018734099998255198,0.0004140999953959,0.019135199996526197
beijing,72,origin_week,natural,Wanshouxigong,10440,2.049999602604657e-05,3.779999678954482e-05,0.0003716999926836,5.8299992815591395e-05
beijing,72,origin_week,natural,Wanshouxigong,10608,1.4899997040629389e-05,0.00027020000561596213,0.0005271999980322,0.0002851000026565915
beijing,72,origin_week,natural,Wanshouxigong,10776,1.440000778529793e-05,3.5600009141489863e-05,0.0003431999939492,5.0000016926787794e-05
beijing,72,origin_week,natural,Wanshouxigong,10944,0.0010204999998677,0.0163715000089723,0.0004370000096967,0.01739200000884
beijing,72,origin_week,natural,Wanshouxigong,11112,1.7700003809295595e-05,3.700001980178058e-05,0.0003581000055419,5.4700023611076176e-05
beijing,72,origin_week,natural,Wanshouxigong,11280,1.3800003216601908e-05,3.759999526664615e-05,0.000594799988903,5.1399998483248055e-05
beijing,72,origin_week,natural,Wanshouxigong,11448,1.4199991710484028e-05,0.00023119999968910094,0.00043950001418110004,0.00024539999139958497
beijing,72,origin_week,natural,Wanshouxigong,11616,2.059999678749591e-05,3.54999938281253e-05,0.0003479000151854,5.609999061562121e-05
beijing,72,origin_week,natural,Wanshouxigong,11784,1.4000004739500582e-05,3.440001455601305e-05,0.0003410000063012,4.840001929551363e-05
beijing,72,origin_week,natural,Wanshouxigong,11952,1.2900010915473104e-05,3.340000694151968e-05,0.0003202999942004,4.630001785699278e-05
beijing,72,origin_week,natural,Wanshouxigong,12120,1.2299991794861851e-05,3.4599986975081265e-05,0.00045050001062910003,4.689997876994312e-05
beijing,72,origin_week,natural,Wanshouxigong,12288,1.309999788645655e-05,3.510000533424318e-05,0.0004850999976042,4.820000322069973e-05
