phase,dataset,series,K,L,scope,origin_start,N,comparison_id,endpoint,pairwise_pattern_feasible,pairwise_pattern_value,pairwise_reported_bound,witness_delta,absolute_pattern_DP_gap,equality_status,independent_conflict
AP1,beijing,Nongzhanguan,24,3,origin_week,15144,168,AP1_beijing_Nongzhanguan_K24_origin_week_15144_logistic_hist_gradient_boosting,lower,True,-0.14241906341009022,-0.1424190634101102,-0.14241906341009025,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Nongzhanguan,24,3,origin_week,15144,168,AP1_beijing_Nongzhanguan_K24_origin_week_15144_logistic_hist_gradient_boosting,upper,True,-0.10346563410729835,-0.1034656341072783,-0.10346563410729838,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Nongzhanguan,24,3,origin_week,15312,168,AP1_beijing_Nongzhanguan_K24_origin_week_15312_constant_logistic,lower,True,0.05344625431293082,0.0534462543129108,0.05344625431293082,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Nongzhanguan,24,3,origin_week,15312,168,AP1_beijing_Nongzhanguan_K24_origin_week_15312_constant_logistic,upper,True,0.0670047085716284,0.0670047085716483,0.0670047085716284,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Nongzhanguan,24,3,origin_week,15312,168,AP1_beijing_Nongzhanguan_K24_origin_week_15312_constant_hist_gradient_boosting,lower,True,0.07950089070997857,0.0795008907099585,0.07950089070997857,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Nongzhanguan,24,3,origin_week,15312,168,AP1_beijing_Nongzhanguan_K24_origin_week_15312_constant_hist_gradient_boosting,upper,True,0.09695460994207915,0.0969546099420991,0.09695460994207916,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Nongzhanguan,24,3,origin_week,15312,168,AP1_beijing_Nongzhanguan_K24_origin_week_15312_logistic_hist_gradient_boosting,lower,True,0.026054636397047755,0.0260546363970277,0.026054636397047755,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Nongzhanguan,24,3,origin_week,15312,168,AP1_beijing_Nongzhanguan_K24_origin_week_15312_logistic_hist_gradient_boosting,upper,True,0.02994990137045077,0.0299499013704707,0.029949901370450775,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Nongzhanguan,72,3,annual,8760,8689,AP1_beijing_Nongzhanguan_K72_annual_8760_constant_logistic,lower,True,0.0016974656781694319,0.0016974656781494,0.0016974656781694826,5.074066167232161e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,4740;4735
AP1,beijing,Nongzhanguan,72,3,annual,8760,8689,AP1_beijing_Nongzhanguan_K72_annual_8760_constant_logistic,upper,True,0.001966047600692491,0.0019660476007124,0.001966047600692541,5.0306980803327406e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,4735;4740
AP1,beijing,Nongzhanguan,72,3,annual,8760,8689,AP1_beijing_Nongzhanguan_K72_annual_8760_constant_hist_gradient_boosting,lower,True,-0.0009735371226199674,-0.0009735371226399,-0.000973537122619917,5.0415401020575956e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,4738;4735
AP1,beijing,Nongzhanguan,72,3,annual,8760,8689,AP1_beijing_Nongzhanguan_K72_annual_8760_constant_hist_gradient_boosting,upper,True,6.93632036705039e-05,6.936320369050391e-05,6.936320367055435e-05,5.0442506074888094e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,4735;4738
AP1,beijing,Nongzhanguan,72,3,annual,8760,8689,AP1_beijing_Nongzhanguan_K72_annual_8760_logistic_hist_gradient_boosting,lower,True,-0.0026842180889661517,-0.0026842180889861,-0.0026842180889661525,8.673617379884035e-19,REALIZABLE_LP_OPTIMUM_NUMERIC,4735;4736
AP1,beijing,Nongzhanguan,72,3,annual,8760,8689,AP1_beijing_Nongzhanguan_K72_annual_8760_logistic_hist_gradient_boosting,upper,True,-0.0018866586162457298,-0.0018866586162257,-0.0018866586162457307,8.673617379884035e-19,REALIZABLE_LP_OPTIMUM_NUMERIC,4736;4735
AP1,beijing,Nongzhanguan,72,3,origin_week,13464,168,AP1_beijing_Nongzhanguan_K72_origin_week_13464_constant_logistic,lower,True,-0.00027095249036974435,-0.0002709524903897,-0.00027095249036969204,5.231275482242559e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,36;31
AP1,beijing,Nongzhanguan,72,3,origin_week,13464,168,AP1_beijing_Nongzhanguan_K72_origin_week_13464_constant_logistic,upper,True,0.013101632721761009,0.013101632721781,0.01310163272176106,5.204170427930421e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,31;36
AP1,beijing,Nongzhanguan,72,3,origin_week,13464,168,AP1_beijing_Nongzhanguan_K72_origin_week_13464_constant_hist_gradient_boosting,lower,True,-0.008009775854699036,-0.008009775854719,-0.008009775854698985,5.0306980803327406e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,34;31
AP1,beijing,Nongzhanguan,72,3,origin_week,13464,168,AP1_beijing_Nongzhanguan_K72_origin_week_13464_constant_hist_gradient_boosting,upper,True,0.03645578835731846,0.0364557883573384,0.03645578835731851,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,31;34
AP1,beijing,Nongzhanguan,72,3,origin_week,13464,168,AP1_beijing_Nongzhanguan_K72_origin_week_13464_logistic_hist_gradient_boosting,lower,True,-0.007903785446489505,-0.0079037854465095,-0.007903785446489509,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,31;32
AP1,beijing,Nongzhanguan,72,3,origin_week,13464,168,AP1_beijing_Nongzhanguan_K72_origin_week_13464_logistic_hist_gradient_boosting,upper,True,0.023354155635557455,0.0233541556355774,0.023354155635557452,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,32;31
AP1,beijing,Nongzhanguan,72,3,origin_week,14808,168,AP1_beijing_Nongzhanguan_K72_origin_week_14808_constant_logistic,lower,True,-0.0002592856306401994,-0.0002592856306601,-0.0002592856306401461,5.328853677766254e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,79;76
AP1,beijing,Nongzhanguan,72,3,origin_week,14808,168,AP1_beijing_Nongzhanguan_K72_origin_week_14808_constant_logistic,upper,True,0.00025925013819843207,0.0002592501382184,0.0002592501381984854,5.334274688628682e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,76;79
AP1,beijing,Nongzhanguan,72,3,origin_week,14808,168,AP1_beijing_Nongzhanguan_K72_origin_week_14808_constant_hist_gradient_boosting,lower,True,-0.020402676020066554,-0.0204026760200865,-0.020402676020066512,4.163336342344337e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,79;76
AP1,beijing,Nongzhanguan,72,3,origin_week,14808,168,AP1_beijing_Nongzhanguan_K72_origin_week_14808_constant_hist_gradient_boosting,upper,True,-0.010929187046739378,-0.0109291870467193,-0.010929187046739336,4.163336342344337e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,76;79
AP1,beijing,Nongzhanguan,72,3,origin_week,14808,168,AP1_beijing_Nongzhanguan_K72_origin_week_14808_logistic_hist_gradient_boosting,lower,True,-0.02066192615826499,-0.0206619261582849,-0.020661926158265,1.0408340855860843e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,76;84
AP1,beijing,Nongzhanguan,72,3,origin_week,14808,168,AP1_beijing_Nongzhanguan_K72_origin_week_14808_logistic_hist_gradient_boosting,upper,True,-0.010669901416099178,-0.0106699014160791,-0.01066990141609919,1.214306433183765e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,84;76
AP1,beijing,Shunyi,24,3,annual,8760,8737,AP1_beijing_Shunyi_K24_annual_8760_constant_logistic,lower,True,0.07511704509875898,0.0751170450987389,0.07511704509875898,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,2596;2593
AP1,beijing,Shunyi,24,3,annual,8760,8737,AP1_beijing_Shunyi_K24_annual_8760_constant_logistic,upper,True,0.0830907623080358,0.0830907623080558,0.08309076230803582,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,2593;2596
AP1,beijing,Shunyi,24,3,annual,8760,8737,AP1_beijing_Shunyi_K24_annual_8760_constant_hist_gradient_boosting,lower,True,0.0674626341141823,0.0674626341141622,0.06746263411418231,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,2596;2593
AP1,beijing,Shunyi,24,3,annual,8760,8737,AP1_beijing_Shunyi_K24_annual_8760_constant_hist_gradient_boosting,upper,True,0.07532354942704435,0.0753235494270643,0.07532354942704438,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,2593;2596
AP1,beijing,Shunyi,24,3,annual,8760,8737,AP1_beijing_Shunyi_K24_annual_8760_logistic_hist_gradient_boosting,lower,True,-0.008564722455482041,-0.008564722455502,-0.008564722455482041,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,2593;2596
AP1,beijing,Shunyi,24,3,annual,8760,8737,AP1_beijing_Shunyi_K24_annual_8760_logistic_hist_gradient_boosting,upper,True,-0.006757640113160533,-0.0067576401131405,-0.006757640113160533,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,2596;2593
AP1,beijing,Shunyi,24,3,origin_week,11280,168,AP1_beijing_Shunyi_K24_origin_week_11280_constant_logistic,lower,True,-0.04095903342179393,-0.0409590334218139,-0.04095903342179393,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,76;73
AP1,beijing,Shunyi,24,3,origin_week,11280,168,AP1_beijing_Shunyi_K24_origin_week_11280_constant_logistic,upper,True,-0.03506831657415709,-0.035068316574137,-0.035068316574157085,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,73;76
AP1,beijing,Shunyi,24,3,origin_week,11280,168,AP1_beijing_Shunyi_K24_origin_week_11280_constant_hist_gradient_boosting,lower,True,-0.05288947971421639,-0.0528894797142363,-0.05288947971421639,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,76;73
AP1,beijing,Shunyi,24,3,origin_week,11280,168,AP1_beijing_Shunyi_K24_origin_week_11280_constant_hist_gradient_boosting,upper,True,-0.030333491934362845,-0.0303334919343428,-0.03033349193436284,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,73;76
AP1,beijing,Shunyi,24,3,origin_week,11280,168,AP1_beijing_Shunyi_K24_origin_week_11280_logistic_hist_gradient_boosting,lower,True,-0.013605322674982226,-0.0136053226750022,-0.013605322674982228,1.734723475976807e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,73;76
AP1,beijing,Shunyi,24,3,origin_week,11280,168,AP1_beijing_Shunyi_K24_origin_week_11280_logistic_hist_gradient_boosting,upper,True,0.006409701022354016,0.006409701022374,0.006409701022354012,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,76;73
AP1,beijing,Shunyi,24,3,origin_week,12792,168,AP1_beijing_Shunyi_K24_origin_week_12792_constant_logistic,lower,True,-0.03835048760569964,-0.0383504876057195,-0.038350487605699625,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,12792,168,AP1_beijing_Shunyi_K24_origin_week_12792_constant_logistic,upper,True,-0.02688876993160636,-0.0268887699315863,-0.02688876993160635,1.0408340855860843e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,12792,168,AP1_beijing_Shunyi_K24_origin_week_12792_constant_hist_gradient_boosting,lower,True,-0.013779425314806491,-0.0137794253148264,-0.013779425314806484,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,12792,168,AP1_beijing_Shunyi_K24_origin_week_12792_constant_hist_gradient_boosting,upper,True,-0.003564064314203842,-0.0035640643141838,-0.0035640643142038366,5.204170427930421e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,12792,168,AP1_beijing_Shunyi_K24_origin_week_12792_logistic_hist_gradient_boosting,lower,True,0.023324705617402516,0.0233247056173825,0.023324705617402516,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,12792,168,AP1_beijing_Shunyi_K24_origin_week_12792_logistic_hist_gradient_boosting,upper,True,0.024571062290893148,0.0245710622909131,0.02457106229089314,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,13128,168,AP1_beijing_Shunyi_K24_origin_week_13128_constant_logistic,lower,True,-0.17245488581799856,-0.1724548858180185,-0.17245488581799856,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,13128,168,AP1_beijing_Shunyi_K24_origin_week_13128_constant_logistic,upper,True,0.06151088093945688,0.0615108809394768,0.06151088093945688,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,13128,168,AP1_beijing_Shunyi_K24_origin_week_13128_constant_hist_gradient_boosting,lower,True,-0.13921143305088104,-0.139211433050901,-0.13921143305088102,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,13128,168,AP1_beijing_Shunyi_K24_origin_week_13128_constant_hist_gradient_boosting,upper,True,0.060491550187024234,0.0604915501870441,0.06049155018702424,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,13128,168,AP1_beijing_Shunyi_K24_origin_week_13128_logistic_hist_gradient_boosting,lower,True,-0.001019330752432629,-0.0010193307524526,-0.0010193307524326335,4.553649124439119e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,13128,168,AP1_beijing_Shunyi_K24_origin_week_13128_logistic_hist_gradient_boosting,upper,True,0.03324345276711755,0.0332434527671375,0.03324345276711754,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,13800,168,AP1_beijing_Shunyi_K24_origin_week_13800_constant_logistic,lower,True,0.01528495495214391,0.0152849549521239,0.015284954952143917,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,13800,168,AP1_beijing_Shunyi_K24_origin_week_13800_constant_logistic,upper,True,0.03483817447883225,0.0348381744788522,0.03483817447883225,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,13800,168,AP1_beijing_Shunyi_K24_origin_week_13800_constant_hist_gradient_boosting,lower,True,-0.05998479114823219,-0.0599847911482521,-0.05998479114823219,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,13800,168,AP1_beijing_Shunyi_K24_origin_week_13800_constant_hist_gradient_boosting,upper,True,-0.032576305783696004,-0.032576305783676,-0.032576305783696004,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,13800,168,AP1_beijing_Shunyi_K24_origin_week_13800_logistic_hist_gradient_boosting,lower,True,-0.07526974610037611,-0.0752697461003961,-0.07526974610037611,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,13800,168,AP1_beijing_Shunyi_K24_origin_week_13800_logistic_hist_gradient_boosting,upper,True,-0.06741448026252825,-0.0674144802625082,-0.06741448026252825,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,14640,168,AP1_beijing_Shunyi_K24_origin_week_14640_constant_logistic,lower,True,0.047149510076166024,0.047149510076146,0.04714951007616604,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,14640,168,AP1_beijing_Shunyi_K24_origin_week_14640_constant_logistic,upper,True,0.15195677911192124,0.1519567791119412,0.15195677911192124,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,14640,168,AP1_beijing_Shunyi_K24_origin_week_14640_constant_hist_gradient_boosting,lower,True,0.019848582713654063,0.019848582713634,0.019848582713654073,1.0408340855860843e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,14640,168,AP1_beijing_Shunyi_K24_origin_week_14640_constant_hist_gradient_boosting,upper,True,0.1314092652734156,0.1314092652734356,0.13140926527341562,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,14640,168,AP1_beijing_Shunyi_K24_origin_week_14640_logistic_hist_gradient_boosting,lower,True,-0.027300927362511964,-0.0273009273625319,-0.027300927362511964,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,17;20
AP1,beijing,Shunyi,24,3,origin_week,14640,168,AP1_beijing_Shunyi_K24_origin_week_14640_logistic_hist_gradient_boosting,upper,True,-0.020547513838505633,-0.0205475138384856,-0.020547513838505633,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,20;17
AP1,beijing,Shunyi,24,3,origin_week,15480,168,AP1_beijing_Shunyi_K24_origin_week_15480_constant_logistic,lower,True,0.0581216153063864,0.0581216153063664,0.058121615306386404,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,15480,168,AP1_beijing_Shunyi_K24_origin_week_15480_constant_logistic,upper,True,0.059855270593480565,0.0598552705935005,0.05985527059348057,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,15480,168,AP1_beijing_Shunyi_K24_origin_week_15480_constant_hist_gradient_boosting,lower,True,0.023921332968511795,0.0239213329684918,0.0239213329685118,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,15480,168,AP1_beijing_Shunyi_K24_origin_week_15480_constant_hist_gradient_boosting,upper,True,0.02591840116874305,0.025918401168763,0.02591840116874305,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,15480,168,AP1_beijing_Shunyi_K24_origin_week_15480_logistic_hist_gradient_boosting,lower,True,-0.0342002823378746,-0.0342002823378946,-0.0342002823378746,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,15480,168,AP1_beijing_Shunyi_K24_origin_week_15480_logistic_hist_gradient_boosting,upper,True,-0.03393686942473752,-0.0339368694247175,-0.033936869424737524,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,15648,168,AP1_beijing_Shunyi_K24_origin_week_15648_constant_logistic,lower,True,0.05171580674619231,0.0517158067461723,0.051715806746192305,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,0;1
AP1,beijing,Shunyi,24,3,origin_week,15648,168,AP1_beijing_Shunyi_K24_origin_week_15648_constant_logistic,upper,True,0.06070522749927533,0.0607052274992953,0.06070522749927533,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,1;0
AP1,beijing,Shunyi,24,3,origin_week,15648,168,AP1_beijing_Shunyi_K24_origin_week_15648_constant_hist_gradient_boosting,lower,True,0.05353256805878269,0.0535325680587627,0.053532568058782704,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,0;4
AP1,beijing,Shunyi,24,3,origin_week,15648,168,AP1_beijing_Shunyi_K24_origin_week_15648_constant_hist_gradient_boosting,upper,True,0.0653081758374631,0.0653081758374831,0.06530817583746311,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,4;8
AP1,beijing,Shunyi,24,3,origin_week,15648,168,AP1_beijing_Shunyi_K24_origin_week_15648_logistic_hist_gradient_boosting,lower,True,-0.0036600570263560623,-0.003660057026376,-0.003660057026356057,5.204170427930421e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,15648,168,AP1_beijing_Shunyi_K24_origin_week_15648_logistic_hist_gradient_boosting,upper,True,0.013508289671221465,0.0135082896712414,0.013508289671221472,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,16152,168,AP1_beijing_Shunyi_K24_origin_week_16152_constant_logistic,lower,True,0.013395709269587722,0.0133957092695677,0.01339570926958773,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,16152,168,AP1_beijing_Shunyi_K24_origin_week_16152_constant_logistic,upper,True,0.039724761209935934,0.0397247612099559,0.03972476120993594,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,62;65
AP1,beijing,Shunyi,24,3,origin_week,16152,168,AP1_beijing_Shunyi_K24_origin_week_16152_constant_hist_gradient_boosting,lower,True,0.015169552252583667,0.0151695522525636,0.015169552252583674,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,16152,168,AP1_beijing_Shunyi_K24_origin_week_16152_constant_hist_gradient_boosting,upper,True,0.03568825434259036,0.0356882543426103,0.035688254342590375,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,62;65
AP1,beijing,Shunyi,24,3,origin_week,16152,168,AP1_beijing_Shunyi_K24_origin_week_16152_logistic_hist_gradient_boosting,lower,True,-0.004036506867345573,-0.0040365068673655,-0.004036506867345569,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,62;65
AP1,beijing,Shunyi,24,3,origin_week,16152,168,AP1_beijing_Shunyi_K24_origin_week_16152_logistic_hist_gradient_boosting,upper,True,0.0017738429829959389,0.0017738429830159,0.001773842982995944,5.204170427930421e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,16656,168,AP1_beijing_Shunyi_K24_origin_week_16656_constant_logistic,lower,True,0.09993693473059881,0.0999369347305788,0.09993693473059882,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,16656,168,AP1_beijing_Shunyi_K24_origin_week_16656_constant_logistic,upper,True,0.1036205296803701,0.1036205296803901,0.10362052968037011,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,16656,168,AP1_beijing_Shunyi_K24_origin_week_16656_constant_hist_gradient_boosting,lower,True,0.09557317139086839,0.0955731713908484,0.09557317139086839,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,16656,168,AP1_beijing_Shunyi_K24_origin_week_16656_constant_hist_gradient_boosting,upper,True,0.09865268081069478,0.0986526808107148,0.09865268081069481,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,16656,168,AP1_beijing_Shunyi_K24_origin_week_16656_logistic_hist_gradient_boosting,lower,True,-0.0049678488696753105,-0.0049678488696953,-0.004967848869675312,1.734723475976807e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Shunyi,24,3,origin_week,16656,168,AP1_beijing_Shunyi_K24_origin_week_16656_logistic_hist_gradient_boosting,upper,True,-0.004363763339730423,-0.0043637633397104,-0.004363763339730425,1.734723475976807e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
