seed,candidate,reference,horizon,target_scope,postprocess,origin,mae_gain,mse_gain
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,clip_0_1,1536,0.0012459737323323352,0.0003300567328945557
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,clip_0_1,1548,-0.00010277396631849941,2.231990317766955e-05
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,raw,1392,0.0002717959998758029,0.0008625074190827181
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,raw,1404,-0.004337672204754188,-0.000407645765818451
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,raw,1416,-0.004393251103509425,-0.0005512851653726848
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,raw,1428,-0.0006554557037848663,-0.0003024752149900259
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,raw,1440,-0.000820899279381333,-0.0002926729340909584
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,raw,1452,0.0012728845377046863,-0.0001244690374762909
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,raw,1464,0.0015169442739938579,0.0013049718009222769
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,raw,1476,0.0010921232160345828,0.00019413695448700576
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,raw,1488,0.0033951622148641427,0.00038605278075104054
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,raw,1500,6.370183671111589e-06,-0.0002812221643742739
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,raw,1512,-0.005530058115913726,-0.0014179338765839937
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,raw,1524,-0.005015163472847959,-0.0016924548433148955
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,raw,1536,0.004498937645549299,0.0010071352295938085
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,raw,1548,-0.0023205078139950275,-0.0011218979197468307
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,clip_0_1,1392,0.0002717959998758029,0.0008625074190827181
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,clip_0_1,1404,-0.004337672204754188,-0.000407645765818451
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,clip_0_1,1416,-0.004393251103509425,-0.0005512851653726848
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,clip_0_1,1428,-0.0006267320737599381,-0.00028944579453093214
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,clip_0_1,1440,-0.000820899279381333,-0.0002926729340909584
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,clip_0_1,1452,0.0012463322025995272,-0.00012523405195687045
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,clip_0_1,1464,0.0015169442739938579,0.0013049718009222769
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,clip_0_1,1476,0.0010931714640158637,0.00019413725666355907
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,clip_0_1,1488,0.0033951622148641427,0.00038605278075104054
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,clip_0_1,1500,6.370183671111589e-06,-0.0002812221643742739
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,clip_0_1,1512,-0.005530058115913726,-0.0014179338765839937
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,clip_0_1,1524,-0.005015163472847959,-0.0016924548433148955
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,clip_0_1,1536,0.004498937645549299,0.0010071352295938085
20260915,PRODUCT_POSREG,BASE_OD,12,terminal_H,clip_0_1,1548,-0.002446330928803475,-0.0011385269955850334
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,raw,1392,0.002501091420042207,0.0004779443893131521
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,raw,1404,-0.0034510639591517744,-0.00039322907627817083
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,raw,1416,-0.004436792399761206,-0.000455554410738267
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,raw,1428,-0.0013383884045805568,-0.0001995892324136348
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,raw,1440,0.0008352382863870233,6.230925892311802e-05
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,raw,1452,-0.0011371052155760436,-9.860132356215247e-05
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,raw,1464,0.0005093634427844994,0.001085391681006951
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,raw,1476,0.0001091400436331911,-0.0002642669416571808
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,raw,1488,0.003568495345638088,0.00027288092823742456
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,raw,1500,0.0011202968142944353,0.0003387782036341143
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,raw,1512,-0.005109060229639605,-0.002186053636252231
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,raw,1524,-0.0038117943375815203,-0.0013096786649303344
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,raw,1536,0.0009384103640790546,0.0003151576838190525
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,raw,1548,-0.0005292318686732303,-0.00015813713078641342
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,clip_0_1,1392,0.0026070540452303166,0.0004862771541049918
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,clip_0_1,1404,-0.003450310142849925,-0.00039322335885789273
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,clip_0_1,1416,-0.004373725456789096,-0.00045005789875272753
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,clip_0_1,1428,-0.0013432984280515477,-0.00019694732215687976
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,clip_0_1,1440,0.0008673945072958494,6.544871080818691e-05
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,clip_0_1,1452,-0.0011557373409854426,-9.887558119782404e-05
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,clip_0_1,1464,0.0005259370602138974,0.0010863630726271618
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,clip_0_1,1476,0.00010522579443831659,-0.00026426716812105207
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,clip_0_1,1488,0.003586872889816598,0.00027301162031040176
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,clip_0_1,1500,0.0011174317475002647,0.0003388609084273877
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,clip_0_1,1512,-0.005102335685655515,-0.0021837051205005342
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,clip_0_1,1524,-0.003812786576977975,-0.0013096992528404132
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,clip_0_1,1536,0.0009396529413479614,0.00031516277901334083
20260915,PRODUCT_POSREG,BASE_OD,12,path_1_to_H,clip_0_1,1548,-0.0005586302394846225,-0.0001634766948258824
